Samples	axisX	axisY	axisZ	DB	Tissue
GSM3960770	9.860132	3.2779171	5.0852075	GEO	Kidney
GSM3960771	9.857988	3.2745304	5.086245	GEO	Kidney
GSM3960772	9.858677	3.2718587	5.0867133	GEO	Kidney
GSM3960773	9.864542	3.2766278	5.0909133	GEO	Kidney
GSM3960774	9.912794	3.3298357	5.121735	GEO	Kidney
GSM3960775	9.909126	3.3386874	5.1223416	GEO	Kidney
GSM3960776	9.917047	3.3585014	5.1355505	GEO	Kidney
GSM3960777	9.912502	3.3370118	5.1236267	GEO	Kidney
GSM3960778	9.919175	3.3314936	5.1271167	GEO	Kidney
GSM3960779	9.839267	3.257176	5.071763	GEO	Kidney
GSM3960780	9.8210125	3.2688234	5.0815063	GEO	Kidney
GSM3960782	9.843876	3.2744853	5.077549	GEO	Kidney
GSM3960783	9.837112	3.2943559	5.078213	GEO	Kidney
GSM3960784	9.80555	3.3008509	5.0892043	GEO	Kidney
GSM3960785	9.837592	3.2792826	5.0902286	GEO	Kidney
GSM3960786	9.8413315	3.2747161	5.07623	GEO	Kidney
GSM3960787	9.846873	3.282193	5.086065	GEO	Kidney
GSM3960788	9.851668	3.2709491	5.0875983	GEO	Kidney
GSM3960789	9.93135	3.3598695	5.133706	GEO	Kidney
GSM3960790	9.905365	3.3671834	5.1358356	GEO	Kidney
GSM3960791	9.9078	3.361646	5.1363287	GEO	Kidney
GSM3960792	9.925579	3.353531	5.120581	GEO	Kidney
GSM3960793	9.932592	3.4108372	5.161022	GEO	Kidney
GSM3960794	9.85938	3.3028963	5.103419	GEO	Kidney
GSM3960795	10.145047	3.5804007	5.275112	GEO	Heart
GSM3960796	10.129401	3.5680258	5.275027	GEO	Heart
GSM3960797	10.13957	3.584686	5.273262	GEO	Heart
GSM3960798	10.145027	3.5664365	5.273586	GEO	Heart
GSM3960799	10.175897	3.4632347	5.43986	GEO	Heart
GSM3960800	10.184777	3.461445	5.441801	GEO	Heart
GSM3960801	10.178463	3.4682443	5.44374	GEO	Heart
GSM3960802	10.185816	3.48055	5.4564986	GEO	Heart
GSM3960803	10.167366	3.4572716	5.4338202	GEO	Heart
GSM3960804	10.394523	3.795322	5.3232093	GEO	Heart
GSM3960805	10.376441	3.7455757	5.3012023	GEO	Heart
GSM3960806	10.3905	3.7759004	5.3028927	GEO	Heart
GSM3960807	10.01153	3.4468954	5.1979995	GEO	Heart
GSM3960808	10.389243	3.7981486	5.3226137	GEO	Heart
GSM3960809	3.7218542	-3.7499034	0.18440099	GEO	Heart
GSM3960810	5.7243285	5.8541303	5.67443	GEO	Heart
GSM3960811	3.7219973	-3.7499113	0.1844392	GEO	Heart
GSM3960812	3.7222288	-3.750101	0.18434522	GEO	Heart
GSM3960813	3.7222035	-3.7499366	0.18449382	GEO	Heart
GSM3960814	3.7223098	-3.7497363	0.18451172	GEO	Heart
GSM3960815	3.7222555	-3.7497463	0.18443677	GEO	Heart
GSM3960816	3.7221437	-3.749787	0.18435888	GEO	Heart
GSM3960817	3.7224128	-3.7497342	0.18441641	GEO	Heart
GSM3960818	3.7226074	-3.7492573	0.18471985	GEO	Heart
GSM3960819	10.384014	3.8499315	5.3602805	GEO	Heart
GSM3960820	10.394286	3.8563142	5.3676553	GEO	Heart
GSM3960821	10.388016	3.8499372	5.3610816	GEO	Heart
GSM3960822	10.386239	3.8459046	5.358234	GEO	Heart
GSM3960823	10.391544	3.85031	5.362226	GEO	Heart
GSM3960824	0.23015982	11.406908	4.2962704	GEO	Heart
GSM3963731	0.28240874	11.453516	4.1825747	GEO	Brain
GSM3963732	0.32662064	11.547663	4.1590343	GEO	Brain
GSM3963733	0.27812973	11.43634	4.1764283	GEO	Brain
GSM3963734	0.32811627	11.54698	4.1651325	GEO	Brain
GSM3963735	0.3344772	11.547263	4.153002	GEO	Brain
GSM3963736	0.38686162	11.611137	4.0987916	GEO	Brain
GSM3963737	0.2735499	11.437317	4.190823	GEO	Brain
GSM3963738	0.24300203	11.417068	4.266822	GEO	Brain
GSM3963739	0.26112062	11.436365	4.2264953	GEO	Brain
GSM3963740	0.3363569	11.559545	4.1519556	GEO	Brain
GSM3963741	0.13002807	11.275406	4.323463	GEO	Brain
GSM3963742	0.40990645	11.641463	4.0676465	GEO	Brain
GSM3963743	0.06791854	11.213872	4.378213	GEO	Brain
GSM3963744	0.37645623	11.604206	4.1111984	GEO	Brain
GSM3963745	0.2903767	11.472357	4.1862025	GEO	Brain
GSM3963746	0.34134573	11.556194	4.1459208	GEO	Brain
GSM3963747	0.42409763	11.639766	4.038942	GEO	Brain
GSM3963748	0.4178412	11.633729	4.0560446	GEO	Brain
GSM3963749	0.33364943	11.536714	4.1490498	GEO	Brain
GSM3963750	0.41070724	11.6305275	4.0601554	GEO	Brain
GSM3963751	0.3809185	11.604161	4.102799	GEO	Brain
GSM3963752	0.3668303	11.589508	4.118056	GEO	Brain
GSM3963753	0.24963015	11.418632	4.2274656	GEO	Brain
GSM3963754	0.2531798	11.423744	4.2214475	GEO	Brain
GSM3963755	0.31347403	11.50174	4.161727	GEO	Brain
GSM3963756	0.23675871	11.408009	4.2648535	GEO	Brain
GSM3963757	0.34140778	11.544858	4.1499596	GEO	Brain
GSM3963758	0.29817647	11.526612	4.211134	GEO	Brain
GSM3963759	0.24462694	11.403612	4.2219033	GEO	Brain
GSM3963760	0.2554961	11.426627	4.222494	GEO	Brain
GSM3963761	0.34294316	11.56383	4.147417	GEO	Brain
GSM3963762	0.28289685	11.497676	4.220969	GEO	Brain
GSM3963763	0.26980868	11.43249	4.1898975	GEO	Brain
GSM3963764	0.22694355	11.392805	4.2917523	GEO	Brain
GSM3963765	0.36727494	11.59134	4.119845	GEO	Brain
GSM3963766	3.4930346	8.16901	-5.206924	GEO	Brain
GSM3983119	3.4902031	8.182455	-5.209373	GEO	Blood
GSM3983120	3.4953747	8.155306	-5.204754	GEO	Blood
GSM3983121	7.622413	-2.0975718	1.5766917	GEO	Blood
GSM3983122	7.4644446	1.0906208	-0.960343	GEO	Blood
GSM3983123	3.4861631	8.200948	-5.2130766	GEO	Blood
GSM3983124	3.4987128	8.1461935	-5.2003493	GEO	Blood
GSM3983125	5.219044	0.348855	-1.3191262	GEO	Blood
GSM3983126	3.4939783	8.162911	-5.2062645	GEO	Blood
GSM3983127	3.4948251	8.15734	-5.2054105	GEO	Blood
GSM3983128	7.9624734	1.0224992	-0.8903687	GEO	Blood
GSM3983129	3.4950006	8.157408	-5.205099	GEO	Blood
GSM3983130	7.7682915	1.014165	-0.8617514	GEO	Blood
GSM3983131	3.49459	8.15953	-5.2056947	GEO	Blood
GSM3983132	3.4895291	8.186267	-5.2095337	GEO	Blood
GSM3983133	6.4271336	0.5284854	-0.81537616	GEO	Blood
GSM3983134	7.8351912	1.0239894	-0.9106222	GEO	Blood
GSM3983135	6.433798	0.5190913	-0.8212514	GEO	Blood
GSM3983136	3.4943645	8.162044	-5.205884	GEO	Blood
GSM3983137	6.440673	0.5190745	-0.8081967	GEO	Blood
GSM3983138	3.4972847	8.150912	-5.202273	GEO	Blood
GSM3983139	3.4970286	8.153068	-5.2022343	GEO	Blood
GSM3983140	3.4722762	8.264535	-5.2254834	GEO	Blood
GSM3983141	3.4943073	8.161832	-5.2056737	GEO	Blood
GSM3983142	3.5037136	8.128275	-5.1920657	GEO	Blood
GSM3983143	7.841244	-1.2529696	0.90819675	GEO	Blood
GSM3983144	7.6339574	-2.1178923	1.582758	GEO	Blood
GSM3983145	3.4933033	8.166119	-5.206687	GEO	Blood
GSM3983146	3.492064	8.172582	-5.2076254	GEO	Blood
GSM3983147	7.840839	-1.2198777	0.887674	GEO	Blood
GSM3983148	10.720092	0.07459887	4.462894	GEO	Blood
GSM4010333	10.71521	0.08176096	4.468742	GEO	Liver
GSM4010334	10.560784	0.15889	4.57284	GEO	Liver
GSM4010335	10.598904	0.12427694	4.7973824	GEO	Liver
GSM4010336	10.516744	0.30111304	4.333966	GEO	Liver
GSM4010337	10.622814	0.116052926	4.809526	GEO	Liver
GSM4010338	10.6511	0.13868521	4.557127	GEO	Liver
GSM4010339	10.550287	0.31368768	4.257049	GEO	Liver
GSM4010340	10.622573	0.119001105	4.7096624	GEO	Liver
GSM4010341	10.555607	0.42014036	4.195452	GEO	Liver
GSM4010342	10.7032795	0.08601593	4.4598618	GEO	Liver
GSM4010343	10.694115	0.08672388	4.472324	GEO	Liver
GSM4010345	10.646006	0.12779309	4.5612354	GEO	Liver
GSM4010346	10.7059355	0.093896486	4.5009904	GEO	Liver
GSM4010347	10.686838	0.09676585	4.5524445	GEO	Liver
GSM4010348	10.519089	0.3115249	4.340923	GEO	Liver
GSM4010349	10.492553	0.2599285	4.5278955	GEO	Liver
GSM4010350	10.468439	0.38078403	4.354507	GEO	Liver
GSM4010351	0.14810903	10.924811	6.6017284	GEO	Liver
GSM4029786	0.14515771	10.926431	6.59673	GEO	Adipose Tissue
GSM4029791	0.1481739	10.932084	6.599175	GEO	Adipose Tissue
GSM4029794	0.14554088	10.925689	6.5951796	GEO	Adipose Tissue
GSM4029798	0.14748332	10.932403	6.596081	GEO	Adipose Tissue
GSM4029801	0.14818014	10.947839	6.573419	GEO	Adipose Tissue
GSM4029804	0.14611463	10.929491	6.589634	GEO	Adipose Tissue
GSM4029809	0.14504486	10.924997	6.5958157	GEO	Adipose Tissue
GSM4029810	0.14843419	10.943367	6.574964	GEO	Adipose Tissue
GSM4029819	0.14614531	10.925895	6.592218	GEO	Adipose Tissue
GSM4029820	0.1434158	10.944839	6.5792923	GEO	Adipose Tissue
GSM4029825	0.14483912	10.951702	6.5773125	GEO	Adipose Tissue
GSM4029833	9.384526	4.1954184	4.9875584	GEO	Adipose Tissue
GSM4037207	0.2815033	1.113025	2.5582008	GEO	Prostate
GSM4037208	0.30874985	1.1276975	2.5727584	GEO	Prostate
GSM4037209	0.18645924	3.1106508	-0.97487366	GEO	Prostate
GSM4038619	0.18059632	3.1091933	-0.969649	GEO	Blood
GSM4038620	0.19096765	3.111205	-0.9739136	GEO	Blood
GSM4038621	0.1922697	3.1121025	-0.97240454	GEO	Blood
GSM4038622	0.18476635	3.1104648	-0.9725043	GEO	Blood
GSM4038623	0.17442942	3.1076522	-0.96611595	GEO	Blood
GSM4038624	0.18883622	3.1111352	-0.97406536	GEO	Blood
GSM4038625	0.1903404	3.1112916	-0.9739822	GEO	Blood
GSM4038626	0.18629497	3.11091	-0.97531354	GEO	Blood
GSM4038627	0.19120222	3.1118143	-0.9716155	GEO	Blood
GSM4038628	0.18451579	3.1106203	-0.9742509	GEO	Blood
GSM4038629	0.18492545	3.1097689	-0.9711359	GEO	Blood
GSM4038630	0.17793132	3.1090517	-0.96930254	GEO	Blood
GSM4038631	0.15591787	3.101481	-0.95231694	GEO	Blood
GSM4038632	0.18349317	3.1100845	-0.9731878	GEO	Blood
GSM4038633	0.18716444	3.110662	-0.9706022	GEO	Blood
GSM4038634	0.18899038	3.1112158	-0.97489685	GEO	Blood
GSM4038635	0.17751612	3.1075351	-0.96633995	GEO	Blood
GSM4038636	0.18976638	3.1114717	-0.97444147	GEO	Blood
GSM4038637	0.18586096	3.110302	-0.9714257	GEO	Blood
GSM4038638	0.18608922	3.1108706	-0.9732674	GEO	Blood
GSM4038639	0.19143361	3.1118224	-0.9713247	GEO	Blood
GSM4038640	5.7500224	6.7005467	6.4300456	GEO	Blood
GSM4041151	10.814757	8.520179	4.382388	GEO	Liver
GSM4041158	10.812272	8.517162	4.3842826	GEO	Liver
GSM4041159	10.821826	8.519604	4.37336	GEO	Liver
GSM4041164	10.82056	8.518762	4.37708	GEO	Liver
GSM4041165	10.818041	8.520667	4.38082	GEO	Liver
GSM4041166	10.821996	8.521471	4.38057	GEO	Liver
GSM4041167	5.0278177	5.0310326	-4.6877985	GEO	Liver
GSM4041235	5.1286287	5.02802	-4.6802783	GEO	Blood
GSM4041236	5.145839	5.0858808	-4.736125	GEO	Blood
GSM4041237	12.169135	9.359206	5.1691284	GEO	Blood
GSM4041238	12.454024	9.263069	5.398461	GEO	Blood
GSM4041239	12.136233	9.377172	5.409758	GEO	Blood
GSM4041240	12.107873	9.38462	5.4543433	GEO	Blood
GSM4041241	12.106093	9.385469	5.4565105	GEO	Blood
GSM4041242	12.160983	9.372998	5.1458073	GEO	Blood
GSM4041243	12.154962	9.377201	5.135972	GEO	Blood
GSM4041244	12.163445	9.370497	5.1487722	GEO	Blood
GSM4041245	12.1756315	9.365646	5.15197	GEO	Blood
GSM4041246	12.164814	9.373096	5.1379232	GEO	Blood
GSM4041247	12.164714	9.373261	5.136802	GEO	Blood
GSM4041248	12.185359	9.360339	5.155574	GEO	Blood
GSM4041249	12.159387	9.372922	5.1268344	GEO	Blood
GSM4041250	12.178013	9.369336	5.148127	GEO	Blood
GSM4041251	12.199435	9.36183	5.173117	GEO	Blood
GSM4041252	12.196984	9.362246	5.1704364	GEO	Blood
GSM4041253	12.065954	9.411737	4.935154	GEO	Blood
GSM4041254	12.067343	9.41559	4.983309	GEO	Blood
GSM4041255	11.872034	9.524997	4.8875885	GEO	Blood
GSM4041256	2.4917762	14.206474	5.227616	GEO	Blood
GSM4047112	2.3754506	13.978718	5.286985	GEO	Skin
GSM4047113	2.4902375	14.204347	5.2268276	GEO	Skin
GSM4047114	2.377534	13.984528	5.284314	GEO	Skin
GSM4047115	2.4861875	14.208043	5.2200418	GEO	Skin
GSM4047116	2.3803318	13.997665	5.280468	GEO	Skin
GSM4047117	2.492223	14.207849	5.229847	GEO	Skin
GSM4047118	2.375916	13.969013	5.288824	GEO	Skin
GSM4047119	2.4855404	14.201502	5.2212176	GEO	Skin
GSM4047120	2.3869567	14.033524	5.2597203	GEO	Skin
GSM4047121	2.4869854	14.181117	5.2313557	GEO	Skin
GSM4047122	2.3893142	14.030559	5.2666507	GEO	Skin
GSM4047123	2.4865603	14.197787	5.2218494	GEO	Skin
GSM4047124	2.3858988	14.019513	5.2698855	GEO	Skin
GSM4047125	2.496933	14.182028	5.226657	GEO	Skin
GSM4047126	2.3787947	13.969792	5.290708	GEO	Skin
GSM4047127	2.492461	14.188911	5.2286377	GEO	Skin
GSM4047128	2.384001	14.024315	5.264249	GEO	Skin
GSM4047129	2.4932578	14.192476	5.227451	GEO	Skin
GSM4047130	2.382588	14.016016	5.26832	GEO	Skin
GSM4047131	2.4905422	14.199713	5.2262683	GEO	Skin
GSM4047132	2.3836184	14.002106	5.2773223	GEO	Skin
GSM4047133	2.5006201	14.184124	5.2245235	GEO	Skin
GSM4047134	2.3768926	13.976366	5.2875314	GEO	Skin
GSM4047135	0.615293	-3.4910283	8.737999	GEO	Skin
GSM4073660	0.6141344	-3.491798	8.739871	GEO	Blood
GSM4073661	0.61627245	-3.4890895	8.738461	GEO	Blood
GSM4073662	0.61427426	-3.4914396	8.740121	GEO	Blood
GSM4073663	0.6151317	-3.4906313	8.739285	GEO	Blood
GSM4073664	0.61461616	-3.4909108	8.738938	GEO	Blood
GSM4073665	0.6182976	-3.4867084	8.737465	GEO	Blood
GSM4073666	0.6146323	-3.4910448	8.739793	GEO	Blood
GSM4073667	0.61502844	-3.4902723	8.739692	GEO	Blood
GSM4073668	0.6149927	-3.4906356	8.739492	GEO	Blood
GSM4073669	0.61517006	-3.490313	8.739464	GEO	Blood
GSM4073670	0.61526054	-3.490199	8.739421	GEO	Blood
GSM4073671	2.1193101	7.150397	1.3544759	GEO	Blood
GSM4073942	5.568083	8.5608835	7.321727	GEO	Heart
GSM4073943	9.872937	4.0859904	5.43923	GEO	Heart
GSM4079644	9.836955	4.107747	5.408542	GEO	Brain
GSM4079645	9.883938	4.1084504	5.443662	GEO	Brain
GSM4079646	9.859165	4.0987663	5.420986	GEO	Brain
GSM4079647	9.878076	4.0998445	5.4274697	GEO	Brain
GSM4079648	9.890554	4.101122	5.421523	GEO	Brain
GSM4079649	9.804653	4.1885605	5.3562927	GEO	Brain
GSM4079650	9.7934475	4.187472	5.353112	GEO	Brain
GSM4079651	9.806594	4.1841836	5.3581853	GEO	Brain
GSM4079652	9.799704	4.197018	5.3605905	GEO	Brain
GSM4079653	9.782289	4.1696973	5.341071	GEO	Brain
GSM4079654	9.784943	4.1872416	5.34604	GEO	Brain
GSM4079655	12.20596	9.655181	4.636452	GEO	Brain
GSM4095226	12.189566	9.645965	4.648479	GEO	Lung
GSM4095227	12.245555	9.674768	4.5322537	GEO	Lung
GSM4095231	12.20163	9.649486	4.6359205	GEO	Lung
GSM4095234	12.311289	9.771257	4.592357	GEO	Lung
GSM4095235	5.637024	7.873619	7.273613	GEO	Lung
GSM4095238	12.263847	9.698339	4.546856	GEO	Lung
GSM4095239	12.314566	9.775798	4.5888453	GEO	Lung
GSM4095242	12.300964	9.7542305	4.5843787	GEO	Lung
GSM4095243	12.137068	9.537489	4.6290264	GEO	Lung
GSM4095245	12.245746	9.683961	4.5274277	GEO	Lung
GSM4095246	12.3086	9.770017	4.594851	GEO	Lung
GSM4095249	12.310056	9.767822	4.582199	GEO	Lung
GSM4095250	11.987532	9.513219	4.7990766	GEO	Lung
GSM4095253	12.275797	9.704854	4.554169	GEO	Lung
GSM4095254	11.89642	9.530305	4.8551555	GEO	Lung
GSM4095257	11.967266	9.533342	4.8103886	GEO	Lung
GSM4095258	12.213635	9.675047	4.641908	GEO	Lung
GSM4095261	12.14882	9.640636	4.692572	GEO	Lung
GSM4095262	12.214897	9.639206	4.599219	GEO	Lung
GSM4095265	12.203921	9.6309395	4.611415	GEO	Lung
GSM4095266	12.1953125	9.655808	4.650599	GEO	Lung
GSM4095268	-1.4622911	13.580747	2.891977	GEO	Lung
GSM4095270	12.234894	9.693805	4.632972	GEO	Lung
GSM4095272	12.307106	9.763116	4.5810876	GEO	Lung
GSM4095273	12.247577	9.684445	4.527837	GEO	Lung
GSM4095277	11.880461	9.543996	4.8811555	GEO	Lung
GSM4095278	12.307778	9.767224	4.5898533	GEO	Lung
GSM4095281	12.196769	9.634644	4.6289816	GEO	Lung
GSM4095283	12.286096	9.752708	4.611645	GEO	Lung
GSM4095286	12.227567	9.645106	4.594878	GEO	Lung
GSM4095288	12.292531	9.7522335	4.6038594	GEO	Lung
GSM4095291	12.304291	9.755418	4.5811725	GEO	Lung
GSM4095292	5.853626	11.165848	7.572028	GEO	Lung
GSM4095294	12.302083	9.756931	4.5779967	GEO	Lung
GSM4095298	12.307031	9.765067	4.584993	GEO	Lung
GSM4095299	12.251577	9.688351	4.5305896	GEO	Lung
GSM4095302	12.272758	9.73698	4.6278625	GEO	Lung
GSM4095304	12.304941	9.76313	4.5895057	GEO	Lung
GSM4095305	12.218091	9.657926	4.6204123	GEO	Lung
GSM4095307	12.289054	9.7560835	4.6162357	GEO	Lung
GSM4095311	12.226627	9.655593	4.601323	GEO	Lung
GSM4095314	11.983336	9.5386915	4.802528	GEO	Lung
GSM4095315	12.294097	9.755819	4.6050315	GEO	Lung
GSM4095317	11.998591	9.564352	4.8024096	GEO	Lung
GSM4095318	5.623405	9.536829	7.3658996	GEO	Lung
GSM4095321	12.305906	9.763371	4.584334	GEO	Lung
GSM4095322	12.301205	9.776622	4.622806	GEO	Lung
GSM4095323	11.969738	9.537177	4.81102	GEO	Lung
GSM4095324	12.305794	9.762071	4.5820193	GEO	Lung
GSM4095327	12.3055935	9.762949	4.584461	GEO	Lung
GSM4095328	12.310459	9.771143	4.589014	GEO	Lung
GSM4095331	12.311862	9.78254	4.6126366	GEO	Lung
GSM4095332	12.239635	9.668163	4.520868	GEO	Lung
GSM4095335	12.248348	9.683609	4.527984	GEO	Lung
GSM4095336	12.209331	9.660197	4.6331553	GEO	Lung
GSM4095340	12.212567	9.650862	4.6186647	GEO	Lung
GSM4095342	11.91051	9.520405	4.85024	GEO	Lung
GSM4095343	12.301377	9.76937	4.613531	GEO	Lung
GSM4095346	12.303916	9.775923	4.617428	GEO	Lung
GSM4095347	12.287234	9.755175	4.609678	GEO	Lung
GSM4095350	12.284155	9.750784	4.621354	GEO	Lung
GSM4095351	12.215822	9.647907	4.6074724	GEO	Lung
GSM4095354	11.907689	9.527021	4.846697	GEO	Lung
GSM4095355	11.623497	8.579991	9.669637	GEO	Lung
GSM4103429	11.623348	8.581134	9.6689205	GEO	Heart
GSM4103430	11.362768	8.751794	9.443396	GEO	Heart
GSM4103431	11.464277	8.72669	9.512883	GEO	Heart
GSM4103432	11.622281	8.583252	9.667108	GEO	Heart
GSM4103433	11.48772	8.728807	9.518215	GEO	Heart
GSM4103434	11.480786	8.733083	9.512147	GEO	Heart
GSM4103435	11.393377	8.753521	9.459951	GEO	Heart
GSM4103436	11.490792	8.723773	9.527672	GEO	Heart
GSM4103437	11.500943	8.711451	9.538828	GEO	Heart
GSM4103438	11.499558	8.712695	9.537906	GEO	Heart
GSM4103439	11.518829	8.686405	9.560853	GEO	Heart
GSM4103440	11.510206	8.699267	9.550009	GEO	Heart
GSM4103441	11.51079	8.699974	9.549904	GEO	Heart
GSM4103442	11.494873	8.720544	9.531471	GEO	Heart
GSM4103443	11.511206	8.698931	9.550541	GEO	Heart
GSM4103444	11.486926	8.728207	9.523829	GEO	Heart
GSM4103445	11.4773245	8.731842	9.518505	GEO	Heart
GSM4103446	11.474995	8.730872	9.516778	GEO	Heart
GSM4103447	11.48623	8.728772	9.517997	GEO	Heart
GSM4103448	11.527357	8.71603	9.55503	GEO	Heart
GSM4103449	11.486158	8.728379	9.524814	GEO	Heart
GSM4103450	11.479809	8.729216	9.519576	GEO	Heart
GSM4103451	11.488758	8.727023	9.52336	GEO	Heart
GSM4103452	11.487146	8.727463	9.519925	GEO	Heart
GSM4103453	11.488136	8.727627	9.521067	GEO	Heart
GSM4103454	11.486419	8.72834	9.521975	GEO	Heart
GSM4103455	11.487383	8.727495	9.51934	GEO	Heart
GSM4103456	9.353173	3.9083476	5.0761113	GEO	Heart
GSM4105181	9.37126	3.9185963	5.0669613	GEO	Brain
GSM4105182	9.349026	3.913508	5.0573764	GEO	Brain
GSM4105183	9.3895	3.9241683	5.0643506	GEO	Brain
GSM4105184	9.346098	3.9286153	5.0401273	GEO	Brain
GSM4105185	9.363446	3.9528308	5.042082	GEO	Brain
GSM4105186	1.1471303	0.72525746	-5.748253	GEO	Brain
GSM4114230	1.1472881	0.7252344	-5.748031	GEO	Liver
GSM4114232	1.1472431	0.7253256	-5.748112	GEO	Liver
GSM4114233	-0.5482106	2.750234	1.7936292	GEO	Liver
GSM4114242	5.906553	7.946997	6.421239	GEO	Liver
GSM4114244	6.037033	8.216711	6.570486	GEO	Liver
GSM4114245	4.0347795	6.2876863	4.7859635	GEO	Liver
GSM4114246	4.0526304	6.291025	4.796394	GEO	Liver
GSM4114247	-1.1689923	2.7515252	1.7127142	GEO	Liver
GSM4128538	5.9404283	7.5210576	4.710238	GEO	Kidney
GSM4128539	-0.9332274	2.6388195	1.8113766	GEO	Kidney
GSM4128540	-1.5439644	2.7597249	1.7513884	GEO	Kidney
GSM4128541	-1.5415546	2.7936635	1.7165563	GEO	Kidney
GSM4128542	-1.2561415	2.6333852	1.8260031	GEO	Kidney
GSM4128543	-1.5135759	2.8946414	1.6160095	GEO	Kidney
GSM4128544	-1.5316952	2.7635622	1.745844	GEO	Kidney
GSM4128545	-1.5363994	2.77377	1.7382754	GEO	Kidney
GSM4128546	-1.4878429	2.7581909	1.7416509	GEO	Kidney
GSM4128547	-1.0799685	2.803376	1.6869838	GEO	Kidney
GSM4128548	-1.5282599	2.7697778	1.7421912	GEO	Kidney
GSM4128549	-1.4266032	2.7300706	1.758861	GEO	Kidney
GSM4128550	-1.4986537	2.7664015	1.7343984	GEO	Kidney
GSM4128551	0.79527104	1.7044818	2.8021123	GEO	Kidney
GSM4128552	-1.6167208	2.913844	1.6135777	GEO	Kidney
GSM4128553	-1.6476885	2.851121	1.7060826	GEO	Kidney
GSM4128554	-1.5546694	2.8222911	1.6788769	GEO	Kidney
GSM4128555	-0.32507187	2.165603	2.2570984	GEO	Kidney
GSM4128556	-1.0505159	2.5127423	1.9160346	GEO	Kidney
GSM4128557	-1.5794294	2.86989	1.627793	GEO	Kidney
GSM4128558	0.59681785	1.7267057	2.67572	GEO	Kidney
GSM4128559	-1.6185511	2.877908	1.6403613	GEO	Kidney
GSM4128560	-1.6338639	2.843565	1.6939869	GEO	Kidney
GSM4128561	-1.5338986	2.8222704	1.6649305	GEO	Kidney
GSM4128562	-1.619416	2.8259315	1.7202728	GEO	Kidney
GSM4128563	-1.5517696	2.7774014	1.740928	GEO	Kidney
GSM4128564	1.8660467	1.8838029	3.3273537	GEO	Kidney
GSM4128565	-1.5268471	2.7597106	1.7541959	GEO	Kidney
GSM4128566	0.7569606	1.6804619	2.7883997	GEO	Kidney
GSM4128567	-1.4819111	2.7405515	1.7665055	GEO	Kidney
GSM4128568	-1.637259	2.8899179	1.632395	GEO	Kidney
GSM4128569	-1.0707031	2.7990797	1.664238	GEO	Kidney
GSM4128570	-0.025279053	2.0189972	2.3647933	GEO	Kidney
GSM4128571	2.3822753	1.9769206	3.4825084	GEO	Kidney
GSM4128572	-0.8902495	2.6055405	1.8343236	GEO	Kidney
GSM4128573	-0.07742054	2.126828	2.3344615	GEO	Kidney
GSM4128574	-1.5029343	2.8720453	1.6268538	GEO	Kidney
GSM4128575	-1.5025386	2.881584	1.6199476	GEO	Kidney
GSM4128576	0.80452865	1.7020228	2.8064857	GEO	Kidney
GSM4128577	2.3334818	1.9669151	3.4605105	GEO	Kidney
GSM4128578	-0.15195075	2.147693	2.2984483	GEO	Kidney
GSM4128579	1.0150727	1.6667737	2.9364462	GEO	Kidney
GSM4128580	-1.5486715	2.8418384	1.6378642	GEO	Kidney
GSM4128581	-1.5330613	2.8282638	1.6546234	GEO	Kidney
GSM4128582	1.9830776	1.8941505	3.3296876	GEO	Kidney
GSM4128583	2.3140075	1.9327699	3.4131343	GEO	Kidney
GSM4128584	5.341919	4.0350404	5.1475773	GEO	Kidney
GSM4128585	9.360247	0.65122026	5.7098775	GEO	Kidney
GSM4131631	9.362387	0.6531331	5.709867	GEO	Liver
GSM4131635	9.348722	0.6484509	5.7189546	GEO	Liver
GSM4131637	9.340801	0.63379633	5.7245407	GEO	Liver
GSM4131638	9.3458805	0.64682376	5.72129	GEO	Liver
GSM4131640	9.364911	0.6554812	5.708792	GEO	Liver
GSM4131641	9.35581	0.6503795	5.7090516	GEO	Liver
GSM4131642	9.435563	0.6787422	5.7326117	GEO	Liver
GSM4131644	9.444503	0.6770806	5.7286944	GEO	Liver
GSM4131646	9.3817	0.660346	5.713556	GEO	Liver
GSM4131648	9.445166	0.75172246	5.69224	GEO	Liver
GSM4131650	9.395228	0.6663076	5.7152634	GEO	Liver
GSM4131651	9.378922	0.6724362	5.6457534	GEO	Liver
GSM4131653	9.376832	0.6775035	5.657148	GEO	Liver
GSM4131655	9.38895	0.6728928	5.6557746	GEO	Liver
GSM4131658	9.369847	0.6711101	5.6566653	GEO	Liver
GSM4131663	9.363282	0.6674485	5.690211	GEO	Liver
GSM4131664	9.431611	0.72332	5.7002234	GEO	Liver
GSM4131668	9.362785	0.65264416	5.712379	GEO	Liver
GSM4131676	9.400488	0.6758487	5.649627	GEO	Liver
GSM4131679	9.356925	0.64660674	5.7121997	GEO	Liver
GSM4131682	9.377149	0.67442966	5.6789865	GEO	Liver
GSM4131683	9.378083	0.6621834	5.707157	GEO	Liver
GSM4131687	9.447875	0.79734224	5.703433	GEO	Liver
GSM4131688	9.608183	0.7085486	5.7174897	GEO	Liver
GSM4131689	9.356229	0.65761244	5.7069597	GEO	Liver
GSM4131690	9.698202	0.71039057	5.7208304	GEO	Liver
GSM4131692	9.357355	0.6530375	5.7154913	GEO	Liver
GSM4131696	9.382332	0.6730153	5.6524262	GEO	Liver
